Unix,open,high,low,close,volume
1722824940,54231.36,54388,53600,54036,107027247.19919442
1722824040,53680,54548,53634.63,54478.01,126452810.89431909
1722823140,54700,55181.8,54275.57,54656.23,116312722.9273834
1722822240,54725.99,55194,53838.48,53900,163530589.4635805
1722821340,54365.99,54997.38,53260,54360.93,278360369.8180564
1722820440,53111.98,56294,52300.17,56149.52,436163491.6454046
1722819540,56096.01,57102.72,55701,57095.99,166568218.19638732
1722818640,56748.97,57551.84,56635,57367.99,98021032.2866628
1722817740,57390.01,58259.55,57306.11,57834,60204968.76353901
1722816840,57555.01,58305.59,57464.78,58136.01,35487082.39413641
1722815940,58134.01,58407.69,58001.81,58378,35548988.5220756
1722815040,58408.47,58596,58368.36,58582,10321830.6156548
1722814140,58562,58618,58350.13,58478.01,19003143.182740595
1722813240,58501.99,58762.01,58444,58680,9867699.9638352
1722812340,58654.01,58978.29,58652.08,58942.84,10293630.963096002
1722811440,58969.99,59070.01,58810.13,58990.12,13242706.8229993
1722810540,58803.5,59070.01,58666.66,58946,13967310.9864028
1722809640,59008.01,59133.33,58392.21,58568,26706133.2985399
1722808740,58486,58833.33,58357.15,58716.21,13351381.5769778
1722807840,58676.52,58748.39,58444.15,58554.01,11112202.0120779
1722806940,58531.99,59028.01,58469.24,58943.59,20807505.048587695
1722806040,58975.06,59163.52,58896.6,59126.01,23168644.354781896
1722805140,59184.01,59216,58850.39,58972.2,13070134.510442
1722804240,58870.02,59296,58854.9,59296,21603121.7529599
1722803340,59228,59547.46,59206.55,59508.47,12426261.3576935
1722802440,59520,59583,59154,59256.66,17238340.062391702
1722801540,59297.99,59434.01,59136,59260,17616991.3571333
1722800640,59218,59497.21,59128.59,59352.01,30437095.625448897
1722799740,59387.99,59476,58917.68,58965,49092297.887721
1722798840,58968,58992.2,58530.8,58747.99,40870225.69126699
1722797940,58744,58930.58,58382.3,58437.91,51235476.7237805
1722797040,58472.44,58497.06,58281.7,58369.69,21009504.8872534
1722796140,58347.99,58475.99,58100,58137.99,36391383.6928714
1722795240,58197.87,58327.07,57748.85,57795.99,58036379.09716339
1722794340,57880,58056.65,57330.01,57452.76,66833075.4036595
1722793440,57638.99,58320,57122.77,58240.01,123714105.71112628
1722792540,58238.11,58525.1,58089.1,58394.11,57710339.4006506
1722791640,58283.99,58750,58200,58719.38,76487202.9250932
1722790740,58655.05,59046.74,58621,58956.84,31736723.660021205
1722789840,59021.78,59127.63,58826.65,58977.99,30573966.273566592
1722788940,58955.98,59268.46,58889,59168,24774722.7657592
1722788040,59289.45,59314.57,58901.01,59165.66,40122007.841030195
1722787140,59054.69,59300,58960,59272.42,44101142.8760342
1722786240,59247.66,59443.96,59123.6,59334.2,29596891.1988086
1722785340,59300,59469.8,59237,59444,37824933.9376308
1722784440,59417.99,59600,59253.33,59488.01,62787798.80061321
1722783540,59678.01,59952.54,59317,59838.01,79739781.23917098
1722782640,59761.99,60431.99,59672.87,60384,89729798.8054843
1722781740,60360.02,60577.19,60333.33,60555.94,22429868.5119606
1722780840,60629.34,60876,60481,60826.93,22348579.680673905
1722779940,60894,60947.52,60822,60902.01,4036068.4249325
1722779040,60879.91,60962,60844.77,60940,5288016.6875006
1722778140,60868.39,60950,60836.32,60846,9602048.407633899
1722777240,60892.97,61089.36,60884.61,61066.9,7271310.9014396
1722776340,61069.07,61097.55,60942.97,60960.01,10560942.1534923
1722775440,60952.01,60978,60880.52,60932,4133626.5310474993
1722774540,60893.07,60976.56,60822,60833.6,4252230.7408424
1722773640,60800.01,61042,60800,60916,8604557.0443004
1722772740,60887.99,60908.48,60810.22,60894,7706449.590142901
1722771840,60915.9,61000,60840,60975.99,5845437.8709673
1722770940,60963.9,60998.97,60810.01,60826,7518275.7143411
1722770040,60818.79,60909.09,60779,60847.2,8847579.4888151
1722769140,60803.87,60828.7,60623.09,60657.72,8457999.7332921
1722768240,60688.01,60725.28,60632.43,60660,3822297.7806195007
1722767340,60663.99,60750.09,60529.08,60585.35,6475193.1673227
1722766440,60560.01,60725.24,60532.65,60676,11236999.4311879
1722765540,60714.5,60740,60686,60697.99,5007298.8110231
1722764640,60677.86,60709.99,60616.3,60641.98,3875783.692531
1722763740,60655.99,60688.68,60600,60657.41,4111070.2473530998
1722762840,60637.56,60650,60504,60526.01,7139212.365328301
1722761940,60557.13,60666,60557.13,60611.99,6757819.105797
1722761040,60601.99,60635.51,60432.85,60484.01,7570616.4597662
1722760140,60426.46,60496.65,60203.99,60257.34,13825038.8747083
1722759240,60256.39,60464,60081.57,60378.01,23928214.584137898
1722758340,60365.57,60459.44,60260,60426.61,15888197.0969166
1722757440,60416.24,60605.45,60340.91,60600.91,19115262.524215303
1722756540,60611.6,60820,60595.66,60819.99,10874266.0397723
1722755640,60782.99,60830,60772.01,60810.01,3715937.4445545995
1722754740,60834,60871.5,60771.01,60795.2,4778764.294364301
1722753840,60778.52,60850.01,60764.36,60817,5289748.161282601
1722752940,60795.99,60816.92,60714.6,60718.13,4022095.4701475003
1722752040,60790,60818,60738.25,60774,3195537.2554136007
1722751140,60780.01,60875.42,60758.14,60866.01,7182804.2094933
1722750240,60880.01,60938.54,60652.78,60661.99,12352764.067087
1722749340,60652.38,60671.48,60600,60612.01,4490814.195279301
1722748440,60613.13,60642,60542.5,60550.57,4431512.444054
1722747540,60550,60654,60546.67,60620,9228352.7951753
1722746640,60640,60792.47,60628.67,60792.47,5059025.678355801
1722745740,60762.55,60769.9,60692.01,60734.16,2951231.3637727997
1722744840,60718,60772.86,60669.97,60734.01,7017996.492749099
1722743940,60736,60803.99,60706,60733.16,6709127.5645087
1722743040,60723.94,60812.03,60692,60732.01,5001511.8399507
1722742140,60750.65,60865.49,60707.56,60794,10620554.728490198
1722741240,60788.41,60902.36,60696.61,60863.98,5670728.6652291985
1722740340,60859.08,60929.24,60783.99,60833.34,4589098.795260199
1722739440,60833.34,61117.63,60761.83,61000.43,25220964.723490495
1722738540,60972.01,61003.75,60856.91,60856.91,10517002.708007902
1722737640,60873.06,60978.31,60714.29,60720.33,13245075.899172297
1722736740,60740.08,60746.62,60478,60506.23,10321957.9820242
1722735840,60489.61,60553.27,60320,60542,11113152.029239098
1722734940,60536.91,60666,60508.74,60581.92,4325096.098622801
1722734040,60558,60774.02,60471.85,60766.31,7580921.034000299
1722733140,60743.99,60792,60686.76,60761.43,6910563.524783501
1722732240,60749.99,60814.16,60597.32,60615.49,6762178.0863478
1722731340,60617.01,60786,60601.74,60750.01,11136494.3442845
1722730440,60759.99,60785.16,60660,60718.12,10195964.375787001
1722729540,60705.25,60800,60679.94,60794.63,10705675.2918006
1722728640,60796.01,60822,60666.67,60752,8904921.9763062
1722727740,60807.99,60830,60420.68,60476.51,11545139.4144226
1722726840,60486,60699.27,60380,60624,23369942.287362598
1722725940,60634.01,60672.2,60538.13,60570,5928703.117983299
1722725040,60600,60723.2,60538.13,60621.92,6549214.512108
1722724140,60622,60696.91,60585.62,60638.01,4629303.90171
1722723240,60688,60765,60370.67,60604,19112127.230798703
1722722340,60637.17,60849.93,60538.58,60726.12,18515901.752481
1722721440,60629.29,60696.96,60403.2,60478,12250520.319037499
1722720540,60486.01,60549.59,60144.48,60348.01,22847127.244059198
1722719640,60280,60403.55,59850,60364.46,41605658.48170199
1722718740,60328.94,60597.32,60320,60555.89,14361451.692549199
1722717840,60600.01,60716.64,60500.01,60570.37,13443010.568623101
1722716940,60581.81,60616.97,60360.43,60390,10671561.065551098
1722716040,60440,60491.16,60158,60303.59,19883187.6183272
1722715140,60284.01,60628.24,60119.99,60396.02,32941761.612975
1722714240,60112.49,60190.5,59950,59979.57,19852649.3708878
1722713340,59960,60270,59920,60214.4,56013718.749455005
1722712440,60298.01,60314,60126.45,60200.01,17059889.9562208
1722711540,60262,60433.6,60212,60335.36,14298166.559886897
1722710640,60315.45,60747.99,60174.54,60642.99,50129387.318142906
1722709740,60617.21,60840,60444,60557.93,24385500.465284504
1722708840,60512,60705.58,60452.01,60601.66,25256037.2186148
1722707940,60542,60832.45,60450,60747.75,17331636.928848702
1722707040,60807.33,60848.58,60500,60708,24829014.4267541
1722706140,60727.82,60850,60578,60733.7,24588918.36585
1722705240,60816,61015.5,60679.3,60966,22588545.386817504
1722704340,60949.98,61073.43,60387,60540.06,65279530.101342894
1722703440,60568,61288,60532.54,61254,67779891.41784309
1722702540,60609.99,61068.12,60427.52,60861.99,61590818.9798558
1722701640,60964.01,61024.42,60750.72,60944.01,35284581.4516428
1722700740,60878.01,61414,60833.33,61333.87,44821890.66155021
1722699840,61352,61708,61284.76,61646,31043280.4156086
1722698940,61713.48,61990,61528.05,61923.94,33679857.3338705
1722698040,62009.65,62088.38,61954.1,62008,4134075.6717524007
1722697140,61996.01,62173.01,61958.22,62131.14,8698765.4015771
1722696240,62099.99,62150,62045.92,62100,8450505.235559698
1722695340,62023.99,62050,61928,61940.01,7131036.1320371
1722694440,61978.6,62112,61900,62079.99,8141050.577408499
1722693540,61993.99,62007.99,61862.99,61862.99,5592704.3113363
1722692640,61895.99,61979.06,61862.86,61889.13,5825709.7513465
1722691740,61916.51,61984.01,61844.49,61946.01,7912360.328014201
1722690840,61921.16,62040.01,61874.3,62020,10591720.5741276
1722689940,61986.02,62112.02,61952,62060,8293886.601373099
1722689040,62086.5,62198.22,62050.46,62176.32,15379620.3264753
1722688140,62176.01,62184.31,61940,61982.02,19272481.470410902
1722687240,61953.99,61992,61847.04,61888,8235016.942019701
1722686340,61908.58,62002.39,61868.01,62002.38,11061387.9170761
1722685440,61938,61964,61875.99,61894.17,7556978.3777934
1722684540,61902.47,61919.85,61838.14,61889.56,8114141.495662901
1722683640,61844.28,61890.01,61785.51,61838,5989752.419884999
1722682740,61828.02,61885.9,61775,61787.65,11082214.688462798
1722681840,61790,61810,61676.56,61688,5754105.020518499
1722680940,61713.09,61783.43,61668.06,61776.06,5594155.2739494
1722680040,61759.25,61775.38,61686.14,61746.55,6163495.408422101
1722679140,61738.85,61749.07,61609.38,61626.43,4756924.5884985
1722678240,61716,61723.35,61524,61575.49,6725913.9551684
1722677340,61606.1,61613.49,61460.26,61492.99,9652930.0760559
1722676440,61480,61632,61457.89,61610,7728322.3145578
1722675540,61616,61634,61480,61512,7806766.846891299
1722674640,61576,61696,61538.68,61648,7214709.656734101
1722673740,61649.41,61740.6,61557.17,61590.01,8300198.421623099
1722672840,61652.32,61718,61578.98,61666,9708832.3769657
1722671940,61676,61746,61618.7,61724.27,10166611.628112799
1722671040,61735.21,61820.62,61735.21,61750.6,6922478.121889601
1722670140,61738,61789.88,61711.17,61730.01,11848786.651870599
1722669240,61746,61906.37,61742.05,61830,7591528.7923224
1722668340,61827.88,61827.89,61734.48,61734.49,3948456.996266301
1722667440,61753.99,61781.22,61679.43,61758.14,4318851.8606385
1722666540,61726.02,61847.11,61686.74,61830,8551832.302289998
1722665640,61786.01,61795.03,61674.69,61674.7,7383686.4293817
1722664740,61704,61720.34,61579.96,61590,6378501.580289499
1722663840,61587.74,61642,61554.22,61591.47,5330945.3268628
1722662940,61549.99,61666,61512,61634,5047292.707761
1722662040,61648.42,61705.88,61522,61594.01,6016879.763487199
1722661140,61567.26,61701.91,61398.01,61657.5,13068570.548460599
1722660240,61666.01,61808,61661.17,61762.01,7368529.681703
1722659340,61796.01,61862,61731.27,61840.01,8620279.3628415
1722658440,61806.01,61981.43,61795.94,61934,12581255.672086999
1722657540,61864,61975,61753,61856.01,15357099.8981117
1722656640,61823.54,61851.85,61655.23,61720.68,16123658.4516636
1722655740,61742,61787.99,61455,61532.02,25508710.6450088
1722654840,61564.18,61564.19,61310.9,61464,14889308.4558493
1722653940,61452,61500,61342,61446,8708581.737009
1722653040,61431.94,61462.68,61217.99,61318.01,8509291.5057479
1722652140,61295.49,61614,61224.58,61427.98,25643478.9555054
1722651240,61526,61600,61258,61340.92,33057329.4001015
1722650340,61325.77,61390.12,61058,61074.01,21610896.064695198
1722649440,61054.4,61283.75,60850.01,61181.12,26281023.8632529
1722648540,61163.99,61193.24,60656,60726.4,37697829.4690952
1722647640,60579.28,61290,60505,61218.03,66667512.46932801
1722646740,61087.78,61564.71,60903,61522.02,68582528.3204783
1722645840,61472.01,61573.06,61338,61494,23536064.0094748
1722644940,61648.7,61725.78,61552.46,61621.99,17920273.294151902
1722644040,61570,61627.1,61438.04,61492.01,15381959.476911597
1722643140,61493.85,61549.99,61438.36,61519.79,16053980.0566178
1722642240,61511.99,61766,61484.51,61766,11939571.9257054
1722641340,61754.01,61782,61422.58,61734.02,16082206.089072797
1722640440,61728.27,61774.57,61311,61570.44,35579755.706408605
1722639540,61242,61739.97,61230.01,61636.79,40057808.04937661
1722638640,61660.01,62012.93,61660,61952,17523434.9407405
1722637740,61953.99,62136,61750.94,62063.99,18167607.116188504
1722636840,62200.09,62250,61985.78,62082,16402758.9053925
1722635940,62098,62194.43,61960,62177.84,12755571.0182254
1722635040,62170.96,62190,61286.54,61305.46,56923701.8510028
1722634140,61720,62215.99,61650,62017.99,65524421.326054506
1722633240,62111.58,62736.01,61900,62576.15,39977033.5765345
1722632340,62660.02,62675.37,62268.01,62405.99,19427847.319298
1722631440,62364.57,62682,62295.23,62618.01,36465013.632525
1722630540,62388,63056.01,62088,62932.46,60976334.9735166
1722629640,62996.51,63187.26,62630,62724.96,38170988.80525199
1722628740,62690,62830.36,62515,62656,27184825.945385303
1722627840,62678.33,62971.99,62544,62927.1,34653738.86041801
1722626940,62838,62981.56,62765.48,62794.15,14767364.372604903
1722626040,62797.13,62946.01,62690,62876,25483488.808187798
1722625140,62911.92,63022.01,62784,62929.93,17939735.893403403
1722624240,63020,63220,62909.84,63088.01,12986809.138550099
1722623340,63115,63206.73,62958.71,63014.01,15997288.3518251
1722622440,63055.65,63114.01,62892.31,63044,17759431.1812974
1722621540,63103.43,63378.01,63066,63286.01,10972780.4242185
1722620640,63349.23,63400,63204,63250.01,12268815.865953602
1722619740,63279.18,63433.99,63176.45,63360,10822004.866793
1722618840,63415.53,63456.01,63121.38,63338.01,12976971.9722574
1722617940,63330.01,63525.41,63240.28,63386,14837671.3646984
1722617040,63464,63500,62964.41,63041.88,27949336.359463803
1722616140,63112.01,63425.45,63089,63361.32,20409741.9869785
1722615240,63262.01,63611.24,63197.98,63384.01,41736537.5138863
1722614340,63602.41,63636.46,63311.31,63392,44230258.7637265
1722613440,63364,63443.84,62738.18,62878,53286535.3594081
1722612540,62858.02,63009.62,62432.9,62926.58,69499529.023228
1722611640,62840,63400,62600,63218,127302982.48138219
1722610740,63256.58,64042.01,63102,63954.35,103746500.32375611
1722609840,63912,65110.01,63875.32,65040,122874261.3481316
1722608940,64914.07,64961.55,64528,64579,31198527.698030602
1722608040,64624,65366.01,64439.56,65204,45342380.5080263
1722607140,65238,65524.01,65075,65510,36770264.2861412
1722606240,65437.98,65474,64860,64976.01,79583846.2072021
1722605340,64942,64955.5,64638,64829.99,44193372.04041491
1722604440,64728,64869.99,64558.15,64821.99,15877737.287304603
1722603540,64810.89,64940.01,64342.01,64365.99,39022415.8197873
1722602640,64440,64790,64118.6,64492.66,78023508.94919349
1722601740,64480,64764.01,64441,64686,19207485.329134002
1722600840,64684.01,64802.82,64656,64660.01,10808859.3152844
1722599940,64656,64767.97,64649.96,64668,14678129.027629899
1722599040,64674.01,64894.01,64660,64848.01,11929872.804973599
1722598140,64916.02,64974,64730,64731.28,17032779.6753344
1722597240,64729.95,64864.01,64686,64730.17,16763444.669594899
1722596340,64750.01,64873.61,64536,64556.01,25428306.556495998
1722595440,64572.01,64584.01,64460,64540,8825840.096951202
1722594540,64568,64588,64380,64492.01,8975897.3117289
1722593640,64490.19,64538.01,64350,64531.38,8717146.247402
1722592740,64512,64590.6,64482,64582.01,7109445.9787738
1722591840,64567.99,64590.6,64422.82,64540,9144920.7525013
1722590940,64504.01,64564.47,64420.8,64435.99,11066332.649456399
1722590040,64455,64618.75,64434,64556,8859362.417629698
1722589140,64540.01,64610,64410,64484.01,18575707.4166046
1722588240,64444,64454.45,64300,64372.01,12717369.605228102
1722587340,64282,64336.01,64044,64092.01,14745769.3966101
1722586440,64108.6,64360,64078.02,64191.92,18615334.4135716
1722585540,64206,64320,64124.87,64300.01,15912944.4000174
1722584640,64312.01,64472,64244,64416.01,10471563.279785201
1722583740,64420,64516.01,64177.33,64178.02,18688820.724225
1722582840,64296,64500,64294,64499.99,15678653.4080684
1722581940,64478,64640,64174.74,64194,30207282.992746104
1722581040,64174,64248.84,63807.29,63865.98,18013706.7412225
1722580140,63860,64060,63836.73,64014,19213469.9863327
1722579240,63963.99,64280,63936.19,64130,21530212.909741204
1722578340,64170,64260.01,64078,64200,20988475.563354403
1722577440,64186,64440.01,64125,64398.01,17711283.7730128
1722576540,64483.61,64483.61,64243.96,64320,10962870.994786702
1722575640,64339.99,64541.72,64302.84,64502,14715769.270049399
1722574740,64512,64572,64500,64521.33,7961837.094084599
1722573840,64515.98,64561.99,64438,64541.3,8834061.5703971
1722572940,64486,64616.94,64470.21,64490.01,6491941.9807071015
1722572040,64576,64655.17,64484,64626,8341498.853876901
1722571140,64620.45,64636.8,64356,64424,11764463.115755301
1722570240,64396,64580.01,64354.82,64486,9382317.556952
1722569340,64432,64520.11,64290,64308,14287620.182893202
1722568440,64399.76,64458.25,64246,64312.01,13181282.466310801
